provider_id,provider_name,service_category,region,payer,total_claims,total_billed,total_allowed,total_paid,medicare_benchmark_total,paid_to_billed_rate,allowed_to_billed_rate,benchmark_variance_amount,benchmark_variance_pct,benchmark_flag
PRV001,Provider Group 01,Professional,South,Commercial,64,36877.04,26097.0,22306.0,19854.99,0.6048750116603718,0.707676104155865,6242.009999999998,0.3143799115486836,Above benchmark
PRV012,Provider Group 12,Professional,West,Commercial,71,34827.14,25054.27,22017.68,18899.08,0.63219891153853,0.7193892464325237,6155.189999999999,0.32568728213225184,Above benchmark
PRV012,Provider Group 12,Inpatient,West,Exchange,7,63762.43,41777.18,35601.15,35638.240000000005,0.55834054630603,0.6552005624628798,6138.939999999995,0.1722571036055651,In range
PRV003,Provider Group 03,Inpatient,West,Exchange,6,57381.130000000005,36384.87,31795.22,30266.18,0.5541058532656989,0.6340912073359308,6118.690000000002,0.20216261186578557,Above benchmark
PRV010,Provider Group 10,Emergency,Midwest,Commercial,18,40375.32,28829.989999999998,25585.34,22745.92,0.6336876091632215,0.7140498205339301,6084.07,0.26747961832275857,Above benchmark
PRV018,Provider Group 18,Emergency,Northeast,Commercial,16,44944.19,32050.24,26800.059999999998,25975.48,0.5962964289711306,0.7131119728712432,6074.760000000002,0.2338651682278827,Above benchmark
PRV021,Provider Group 21,Inpatient,South,Medicare Advantage,13,136012.63,74402.39,50784.01,68354.68,0.37337716357664724,0.5470255960788347,6047.710000000006,0.08847543430822889,In range
PRV034,Provider Group 34,Professional,Midwest,Commercial,68,36763.0,26055.99,22419.06,20087.02,0.6098267279601773,0.7087558142697822,5968.970000000001,0.29715557608843923,Above benchmark
PRV036,Provider Group 36,Inpatient,Northeast,Medicare Advantage,9,116941.7,68603.03,55837.39,62742.44,0.47748057365336743,0.5866430024533592,5860.5899999999965,0.09340711008370087,In range
PRV014,Provider Group 14,Professional,West,Commercial,75,35905.23,25849.25,22102.43,19996.88,0.6155768950651478,0.7199299377834371,5852.369999999999,0.2926641556082748,Above benchmark
PRV011,Provider Group 11,Professional,Midwest,Commercial,69,35250.7,25363.96,21020.96,19519.89,0.5963274488166193,0.7195306759865762,5844.07,0.2993905191064089,Above benchmark
PRV033,Provider Group 33,Professional,Midwest,Commercial,83,33291.91,23946.37,20289.91,18111.28,0.6094546693175609,0.719284955414093,5835.09,0.3221798790587965,Above benchmark
PRV003,Provider Group 03,Professional,West,Commercial,75,31685.56,23036.73,18018.93,17205.920000000002,0.5686795499274748,0.7270419080489661,5830.809999999998,0.33888394227103213,Above benchmark
PRV013,Provider Group 13,Inpatient,South,Exchange,5,51948.11,31049.35,27532.78,25255.84,0.5300054227189401,0.5976993195710103,5793.509999999998,0.22939288497234692,Above benchmark
PRV039,Provider Group 39,Professional,Northeast,Commercial,61,30601.77,22228.01,18053.1,16466.6,0.5899364644594086,0.7263635404095906,5761.41,0.3498846149174693,Above benchmark
PRV035,Provider Group 35,Inpatient,South,Medicare Advantage,17,183180.66,102449.51,80321.2,96717.78,0.438480787218476,0.5592812581852254,5731.729999999996,0.05926242310359063,In range
PRV023,Provider Group 23,Imaging,West,Commercial,29,30197.47,22728.93,18085.06,17014.54,0.5988932185378444,0.7526766315191306,5714.389999999999,0.33585333485360164,Above benchmark
PRV040,Provider Group 40,Professional,South,Commercial,73,34726.92,24708.48,21804.17,19210.8,0.627875147004111,0.7115079598190683,5497.68,0.28617652570429136,Above benchmark
PRV006,Provider Group 06,Inpatient,West,Medicare Advantage,11,117906.32,69085.77,57111.91,63621.49,0.48438378875704036,0.5859378021466534,5464.280000000006,0.08588733146614463,In range
PRV023,Provider Group 23,Professional,West,Commercial,68,32630.67,23056.16,19033.71,17606.38,0.58330736083568,0.7065794235913636,5449.779999999999,0.309534384694639,Above benchmark
PRV022,Provider Group 22,Outpatient,Midwest,Medicare Advantage,37,73136.38,43295.83,35689.68,37873.98,0.487988057379925,0.5919875990580884,5421.8499999999985,0.14315501037915734,In range
PRV030,Provider Group 30,Inpatient,South,Exchange,5,43089.61,29950.34,27494.19,24534.14,0.6380700591163392,0.6950710391669824,5416.200000000001,0.22076176299637978,Above benchmark
PRV021,Provider Group 21,Professional,South,Commercial,72,26378.22,19524.05,16999.04,14111.76,0.6444346889213904,0.7401579788173728,5412.289999999999,0.38353047387427214,Above benchmark
PRV031,Provider Group 31,Professional,South,Commercial,81,32555.28,23395.38,20053.41,18119.83,0.6159802649524133,0.7186355024438432,5275.549999999999,0.29114787500765726,Above benchmark
PRV029,Provider Group 29,Inpatient,Northeast,Exchange,6,52411.18,32386.07,28037.98,27151.25,0.5349618153989283,0.6179229317103717,5234.82,0.19280217301229224,In range
PRV022,Provider Group 22,Inpatient,Midwest,Exchange,2,32728.269999999997,22166.81,18498.18,17046.86,0.5652049436160238,0.6772985556523459,5119.950000000001,0.30034563550120086,Above benchmark
PRV005,Provider Group 05,Professional,Northeast,Commercial,74,35283.29,25027.17,21988.86,19939.05,0.623208890100668,0.7093207577864762,5088.119999999999,0.2551836722411549,Above benchmark
PRV024,Provider Group 24,Professional,West,Commercial,60,31770.08,22584.7,19330.2,17530.85,0.6084403942325609,0.7108795445274295,5053.850000000002,0.28828322642655674,Above benchmark
PRV027,Provider Group 27,Professional,South,Commercial,68,30093.1,21703.34,18150.97,16706.19,0.6031605251702218,0.7212065224254065,4997.1500000000015,0.29911966762020553,Above benchmark
PRV018,Provider Group 18,Imaging,Northeast,Commercial,27,27477.78,20476.38,18166.22,15488.53,0.6611240063789725,0.7451977561506061,4987.85,0.32203508015286153,Above benchmark
PRV011,Provider Group 11,Inpatient,Midwest,Medicare Advantage,13,149138.58000000002,87525.18,72196.62,82546.33,0.4840908368579075,0.5868714855673158,4978.849999999991,0.06031582506454244,In range
PRV023,Provider Group 23,Inpatient,West,Medicare Advantage,15,151106.46,90722.58,77814.17,85753.31999999999,0.5149625634800788,0.6003884943105676,4969.260000000009,0.057948310339471516,In range
PRV030,Provider Group 30,Inpatient,South,Medicare Advantage,10,83283.95999999999,50402.69,37447.89,45435.92,0.44964108334906266,0.6051908434709398,4966.770000000004,0.10931373239498626,In range
PRV031,Provider Group 31,Inpatient,South,Medicare Advantage,14,150266.97999999998,87444.88,76498.55,82590.36,0.5090842312795533,0.5819301086639261,4854.520000000004,0.05877828841041502,In range
PRV037,Provider Group 37,Professional,Northeast,Commercial,67,27380.4,19740.74,16789.87,14920.25,0.6132076229711764,0.7209807015237177,4820.490000000002,0.3230837284898042,Above benchmark
PRV029,Provider Group 29,Professional,Northeast,Commercial,77,42029.56,27906.23,23632.52,23121.74,0.5622833072723102,0.6639667415028851,4784.489999999998,0.20692603584332311,Above benchmark
PRV018,Provider Group 18,Inpatient,Northeast,Medicare Advantage,10,90563.11,53016.200000000004,45958.28,48232.85,0.5074724134363319,0.5854061328061725,4783.350000000006,0.09917203731481772,In range
PRV001,Provider Group 01,Inpatient,South,Exchange,6,80168.79,50633.69,43933.270000000004,45877.14,0.5480096431541502,0.6315885521036304,4756.550000000003,0.1036801770990956,In range
PRV031,Provider Group 31,Emergency,South,Commercial,12,25576.67,18500.489999999998,16355.35,13759.43,0.6394636205573283,0.7233345857768037,4741.059999999998,0.344568052601016,Above benchmark
PRV004,Provider Group 04,Imaging,South,Commercial,16,22372.48,16640.91,14492.09,11947.33,0.6477641280716309,0.743811593529193,4693.58,0.3928559770258292,Above benchmark
PRV030,Provider Group 30,Professional,South,Commercial,69,28015.28,20370.07,17791.04,15743.24,0.6350477310953166,0.7271057080279048,4626.83,0.29389312492218883,Above benchmark
PRV026,Provider Group 26,Inpatient,Northeast,Exchange,3,33186.100000000006,21959.57,14224.859999999999,17342.22,0.4286390988998405,0.6617098725068626,4617.3499999999985,0.2662490730713829,Above benchmark
PRV019,Provider Group 19,Professional,West,Commercial,66,27587.58,19945.2,16863.9,15356.73,0.6112859482419263,0.7229775137942509,4588.470000000001,0.2987921256673785,Above benchmark
PRV038,Provider Group 38,Emergency,South,Commercial,14,33864.65,24070.100000000002,21587.55,19487.58,0.6374656168010004,0.7107736238230722,4582.52,0.23515079861121801,Above benchmark
PRV039,Provider Group 39,Imaging,Northeast,Commercial,22,24567.38,17609.79,14358.33,13030.949999999999,0.584446937361656,0.7167956045781032,4578.840000000002,0.3513819023171758,Above benchmark
PRV014,Provider Group 14,Imaging,West,Commercial,22,25358.33,18334.25,15944.94,13758.74,0.6287850974413536,0.7230069961231673,4575.51,0.33255298086888774,Above benchmark
PRV017,Provider Group 17,Imaging,South,Commercial,20,24099.74,17420.67,14306.59,12987.29,0.5936408442580708,0.7228571760525216,4433.379999999997,0.3413629787276635,Above benchmark
PRV010,Provider Group 10,Imaging,Midwest,Commercial,21,24397.0,17522.68,15441.890000000001,13170.19,0.6329421650202894,0.718230930032381,4352.49,0.3304804258708492,Above benchmark
PRV009,Provider Group 09,Imaging,Northeast,Commercial,26,28480.4,20791.72,16867.9,16462.9,0.5922634513560203,0.7300360949986657,4328.82,0.2629439527665235,Above benchmark
PRV015,Provider Group 15,Professional,Midwest,Commercial,58,25791.63,18199.88,14722.94,13873.87,0.570841780841304,0.7056506316196378,4326.01,0.31180989875211457,Above benchmark
PRV019,Provider Group 19,Inpatient,West,Medicare Advantage,15,147122.16,81734.41,59796.67,77409.94,0.40644230617603766,0.5555547172499371,4324.470000000001,0.05586453109251862,In range
PRV020,Provider Group 20,Inpatient,South,Exchange,2,29939.73,19959.71,17574.65,15652.23,0.5870009515783877,0.6666629926188379,4307.48,0.27519912498091326,Above benchmark
PRV022,Provider Group 22,Professional,Midwest,Commercial,59,25609.41,18304.54,15891.89,13997.83,0.620548852941165,0.7147583642106554,4306.710000000001,0.3076698316810535,Above benchmark
PRV008,Provider Group 08,Inpatient,South,Exchange,6,72026.62,45596.51,39661.78,41343.9,0.5506544663625754,0.6330508081595388,4252.610000000001,0.1028594302908047,In range
PRV018,Provider Group 18,Inpatient,Northeast,Exchange,6,63908.26,40424.13,36068.74,36176.75,0.5643830703574154,0.632533728816901,4247.379999999997,0.11740634523554486,In range
PRV039,Provider Group 39,Emergency,Northeast,Exchange,7,24831.46,15558.39,13513.44,11325.63,0.5442064220146541,0.6265596142957361,4232.76,0.37373285194730893,Above benchmark
PRV015,Provider Group 15,Inpatient,Midwest,Medicare Advantage,13,119831.3,68369.76,62237.92,64189.73,0.5193794943391251,0.5705500983465922,4180.029999999992,0.06511991871596892,In range
PRV014,Provider Group 14,Inpatient,West,Exchange,3,30628.96,20926.96,17878.57,16823.56,0.5837145629495746,0.6832409588833575,4103.399999999998,0.24390794813939484,Above benchmark
PRV032,Provider Group 32,Inpatient,West,Exchange,7,58420.91,37536.07,33103.44,33473.35,0.5666368428701299,0.642510874958983,4062.720000000001,0.12137177784715307,In range
PRV026,Provider Group 26,Imaging,Northeast,Commercial,23,26629.53,19219.59,16002.23,15201.75,0.6009204818860866,0.721739737802357,4017.84,0.2643011495387044,Above benchmark
PRV005,Provider Group 05,Inpatient,Northeast,Exchange,6,47511.05,30856.79,28465.63,26872.050000000003,0.5991370428563461,0.6494655453836529,3984.739999999998,0.1482856722877487,In range
PRV040,Provider Group 40,Imaging,South,Commercial,23,21785.41,15628.32,12260.61,11692.6,0.5627899589679515,0.7173755279336033,3935.7199999999993,0.3365992165985323,Above benchmark
PRV028,Provider Group 28,Inpatient,Northeast,Medicare Advantage,12,100130.0,57773.73,50881.96,53867.4,0.5081589933086987,0.5769872166183961,3906.3300000000017,0.07251751523184712,In range
PRV009,Provider Group 09,Inpatient,Northeast,Medicare Advantage,12,124134.04000000001,70297.90000000001,62763.74,66399.94,0.5056126425918305,0.5663063894480516,3897.9600000000064,0.058704269913497004,In range
PRV039,Provider Group 39,Inpatient,Northeast,Exchange,5,61329.87,38025.9,31362.38,34165.229999999996,0.5113720280183213,0.6200225110537492,3860.6700000000055,0.11299997102317198,In range
PRV020,Provider Group 20,Imaging,South,Commercial,19,20722.78,14873.52,12992.09,11065.78,0.6269472532160261,0.7177376780528482,3807.74,0.34410046106103676,Above benchmark
PRV027,Provider Group 27,Imaging,South,Commercial,22,20549.14,14910.2,13010.79,11138.16,0.6331549641493514,0.7255875428363426,3772.040000000001,0.338659168121126,Above benchmark
PRV036,Provider Group 36,Imaging,Northeast,Commercial,25,23904.63,16985.24,15516.2,13236.14,0.6490876453640989,0.7105418490058203,3749.100000000002,0.2832472306881011,Above benchmark
PRV004,Provider Group 04,Inpatient,South,Exchange,4,44292.57,27284.199999999997,14484.4,23554.57,0.3270164725144646,0.6159994780162903,3729.6299999999974,0.15833997394136243,In range
PRV008,Provider Group 08,Imaging,South,Commercial,24,23517.77,16460.06,14063.77,12740.65,0.5980061034698443,0.6998988424497732,3719.4100000000017,0.29193251521704167,Above benchmark
PRV006,Provider Group 06,Outpatient,West,Medicare Advantage,35,80086.38,47910.85,42783.74,44202.33,0.5342199260348638,0.5982396757101519,3708.519999999997,0.08389874470418181,In range
PRV025,Provider Group 25,Emergency,South,Medicare Advantage,10,30891.129999999997,17208.59,14699.56,13551.69,0.4758505111337786,0.55707220810634,3656.8999999999996,0.26984826246763316,Above benchmark
PRV007,Provider Group 07,Imaging,South,Commercial,22,25945.97,18203.46,16078.619999999999,14577.9,0.619696237989946,0.7015910370666426,3625.5599999999995,0.2487024880126767,Above benchmark
PRV001,Provider Group 01,Outpatient,South,Medicare Advantage,29,79127.89,45799.88,40453.39,42175.83,0.5112406005012897,0.5788083064011943,3624.0499999999956,0.0859271767739958,In range
PRV024,Provider Group 24,Inpatient,West,Exchange,5,59635.89,35653.08,29971.91,32050.809999999998,0.5025817506873796,0.597846028624709,3602.270000000004,0.1123924793164355,In range
PRV016,Provider Group 16,Professional,Northeast,Commercial,58,20576.69,14873.65,12632.02,11300.94,0.613899514450575,0.7228397764655055,3572.709999999999,0.31614272795006426,Above benchmark
PRV003,Provider Group 03,Inpatient,West,Medicare Advantage,13,123701.49,69163.76,56983.65,65603.37,0.4606545159641974,0.5591182450591338,3560.3899999999994,0.054271449774607614,In range
PRV040,Provider Group 40,Inpatient,South,Exchange,3,47948.47,29562.84,26474.27,26008.92,0.5521400370022235,0.6165543968347686,3553.920000000002,0.13664235193156818,In range
PRV029,Provider Group 29,Imaging,Northeast,Commercial,28,33607.07,22235.57,19377.15,18699.82,0.5765795709057648,0.6616336979093982,3535.75,0.189079360122183,In range
PRV032,Provider Group 32,Professional,West,Commercial,60,24581.71,17298.54,14115.74,13763.93,0.5742375123618333,0.7037158928325166,3534.6100000000006,0.256802381296621,Above benchmark
PRV005,Provider Group 05,Imaging,Northeast,Commercial,22,21721.84,15080.06,12078.49,11547.27,0.5560528021567234,0.6942349266912932,3532.789999999999,0.3059415775330445,Above benchmark
PRV038,Provider Group 38,Inpatient,South,Exchange,8,67170.75,44053.28,36404.77,40536.51,0.5419735524763383,0.6558402280754644,3516.769999999997,0.08675561857693218,In range
PRV001,Provider Group 01,Imaging,South,Commercial,22,28320.79,20323.67,15731.16,16830.28,0.5554633186433006,0.7176236962316376,3493.3899999999994,0.20756576836511334,Above benchmark
PRV004,Provider Group 04,Inpatient,South,Medicare Advantage,12,195030.58,111708.87,98049.13,108218.6,0.5027372117746869,0.5727761769462,3490.2699999999895,0.032252034308335065,In range
PRV001,Provider Group 01,Emergency,South,Exchange,4,20617.54,13154.1,11793.81,9664.57,0.5720279917002707,0.6380053100418381,3489.5300000000007,0.3610641756436138,Above benchmark
PRV001,Provider Group 01,Inpatient,South,Medicare Advantage,14,170854.63999999998,94221.93,70307.91,90769.95,0.41150717358334554,0.5514742239367921,3451.979999999996,0.03802998679629102,In range
PRV040,Provider Group 40,Inpatient,South,Medicare Advantage,9,83106.85,47827.15,41963.47,44394.55,0.5049339494879183,0.5754898663587898,3432.5999999999985,0.07732030170370008,In range
PRV013,Provider Group 13,Professional,South,Commercial,65,22436.9,15884.47,13614.11,12456.55,0.6067732173339454,0.7079618842175166,3427.92,0.2751901609996347,Above benchmark
PRV027,Provider Group 27,Outpatient,South,Exchange,17,29490.11,19400.79,16000.6,16026.09,0.5425751209473277,0.6578744535032254,3374.7000000000007,0.21057538052013938,Above benchmark
PRV034,Provider Group 34,Inpatient,Midwest,Medicare Advantage,11,112577.64,66023.71,61297.49,62688.95,0.544490806522503,0.5864726778781293,3334.7600000000093,0.05319533984856995,In range
PRV009,Provider Group 09,Outpatient,Northeast,Medicare Advantage,34,78706.55,46312.66,40824.08,43120.46,0.5186871994770448,0.5884219293057567,3192.2000000000044,0.07402982250189363,In range
